"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.101384542E0,-1.508050565E0,4.368565911E0,-7.300491402E-1
3.111366542E0,-4.585457266E0,1.001179560E0,-9.006238228E-1
3.121348542E0,-8.220476525E0,-3.086001962E0,-2.418254904E0
3.131330542E0,-1.097687620E1,-6.519582303E0,3.292534974E-1
3.141312542E0,-1.069292956E1,-9.687741153E0,3.491023387E0
3.151294542E0,-8.501409509E0,-7.757201044E0,7.890927451E0
3.161276542E0,-4.441352344E0,-9.309638554E-1,1.076966725E1
3.171258542E0,-1.900840346E0,3.973248525E0,1.238246382E1
3.181240542E0,-1.294357783E0,5.139645256E0,1.338224297E1
3.191222542E0,-6.649994507E-1,4.622183043E0,1.281008707E1
3.201204542E0,-8.412128958E-1,3.609183921E0,1.121822705E1
3.211186542E0,-1.624610716E0,2.894165926E0,8.989218153E0
3.221168542E0,-9.177653740E-1,1.381205893E0,7.375947965E0
3.231149542E0,-9.452357394E-1,-4.475780457E-1,7.106648601E0
3.241132542E0,-1.940309783E0,-1.953511480E0,6.778837320E0
3.251113542E0,-2.162970293E0,-3.182997329E0,6.198115250E0
3.261095542E0,-1.621662111E0,-3.680314715E0,4.798481565E0
3.271077542E0,-1.791699435E-1,-3.974788681E0,3.431821791E0
3.281059542E0,1.760469456E0,-4.277265147E0,2.090680435E0
3.291041542E0,4.224570624E0,-3.986535153E0,2.479580502E-1
3.301023542E0,5.740387607E0,-2.296714972E0,-2.061288528E0
3.311005542E0,5.227814251E0,-2.894810289E-1,-2.867095656E0
3.320987542E0,3.330378154E0,6.578906983E-1,-2.126766819E0
3.330969542E0,9.198041520E-1,1.166411349E0,-1.160646433E0
3.340951542E0,-6.166627117E-1,1.898546484E0,-3.764998770E-1
3.350933542E0,-1.793603581E0,2.361829566E0,2.930459301E-1
3.360915542E0,-2.263958724E0,2.483471532E0,8.604364944E-1
3.370897542E0,-2.142798715E0,2.593337206E0,1.101476338E0
3.380879542E0,-1.155416830E0,2.539359804E0,8.715182836E-1
3.390861542E0,-4.329560597E-1,2.068418623E0,7.310925758E-1
3.400843542E0,2.400124151E-1,1.545646554E0,7.115956199E-1
3.410825542E0,7.769354774E-1,1.026534256E0,5.637405860E-1
3.420807542E0,1.074444149E0,8.029916936E-1,2.944798136E-1
3.430789542E0,1.452995083E0,7.978964299E-1,1.731851355E-1
3.440771542E0,1.648300125E0,7.663828611E-1,-2.068861842E-2
3.450753542E0,1.882775227E0,7.729294038E-1,-3.082079065E-1
3.460735542E0,2.402919997E0,8.093973184E-1,-5.489494693E-1
3.470717542E0,2.934420497E0,7.509742785E-1,-8.467516708E-1
3.480699542E0,3.213680009E0,5.753940868E-1,-1.157406637E0
3.490681042E0,3.256955836E0,3.488214970E-1,-1.363159631E0
3.500663042E0,3.065831407E0,1.790113378E-1,-1.595674746E0
3.510645042E0,2.916468961E0,2.305492812E-1,-1.844857934E0
3.520627042E0,2.773607449E0,4.037210047E-1,-2.057203664E0
3.530608042E0,2.722910920E0,5.276340294E-1,-2.137528034E0
3.540590042E0,2.663321360E0,3.892614251E-1,-2.271623985E0
3.550572042E0,2.560520877E0,2.547631860E-3,-2.626193295E0
3.560554042E0,2.470806755E0,-3.623484457E-1,-2.883996449E0
3.570536042E0,2.177720918E0,-7.104396254E-1,-2.839875698E0
3.580518042E0,1.566762019E0,-1.184823062E0,-2.667421428E0
3.590500042E0,9.698493013E-1,-1.745117884E0,-2.414491929E0
3.600482042E0,6.845393836E-1,-2.368606489E0,-1.930924417E0
3.610464042E0,9.321455777E-1,-3.083256694E0,-1.306232455E0
3.620446042E0,1.800604744E0,-3.557338999E0,-6.689952917E-1
3.630428042E0,2.700587420E0,-3.915118430E0,-2.001883449E-1
3.640410042E0,3.162603118E0,-4.360915999E0,1.770009188E-1
3.650392042E0,3.514563985E0,-4.434601441E0,3.095182675E-1
3.660374042E0,4.055626438E0,-4.111375546E0,-2.423406301E-1
3.670356042E0,4.636383883E0,-3.599359429E0,-1.532703303E0
3.680338042E0,4.732203083E0,-2.924626996E0,-3.404282282E0
3.690320042E0,4.213077630E0,-2.861987529E0,-5.981761254E0
3.700302042E0,3.392801566E0,-3.725644670E0,-7.951108164E0
3.710284042E0,2.749607845E0,-4.705962533E0,-7.673537328E0
3.720266042E0,2.290051924E0,-4.921366357E0,-5.819241988E0
3.730248042E0,2.338381354E0,-4.130957286E0,-4.654918095E0
3.740230042E0,2.260689253E0,-3.145012062E0,-4.483033928E0
3.750212042E0,2.977127976E0,-1.871447563E0,-3.210990289E0
3.760194042E0,3.535784408E0,-3.640178257E-1,-1.092734093E0
3.770176042E0,2.576855074E0,8.523696756E-1,6.357630801E-1
3.780158042E0,9.445605321E-1,6.254480070E-1,1.705810561E0
3.790140042E0,-1.375104177E0,-1.662129521E0,1.677867887E0
3.800122042E0,-2.197574846E0,-3.631926082E0,2.777345574E0
3.810103042E0,-2.732709099E0,-4.698392728E0,3.847103033E0
3.820085042E0,-3.985977913E0,-5.487780874E0,4.368038492E0
3.830067042E0,-5.502852657E0,-5.825100898E0,4.915776418E0
3.840049042E0,-6.864148196E0,-6.177016157E0,4.729403436E0
3.850031042E0,-6.986450313E0,-6.013047366E0,2.529593492E0
3.860013042E0,-6.161023437E0,-5.083038361E0,-7.638919473E-1
3.869995042E0,-5.672945237E0,-3.588966004E0,-1.911723769E0
3.879977042E0,-5.592757106E0,-2.533944113E0,-1.128630735E0
3.889959042E0,-5.237054021E0,-1.966678240E0,-9.747162312E-2
3.899941042E0,-3.928279636E0,1.383310890E-1,1.570093178E0
3.909923042E0,-2.531049741E0,1.795446038E0,2.645711593E0
3.919905042E0,-9.845375070E-1,2.596728591E0,4.073228603E0
3.929887042E0,1.762474028E0,2.038642262E0,4.640117623E0
3.939869042E0,3.274342532E0,1.018757460E0,3.463996679E0
3.949851042E0,1.648205839E0,6.886727804E-1,3.109150796E0
3.959833042E0,-4.817652904E-1,1.095529062E0,2.599085019E0
3.969815042E0,-1.748141625E0,1.966301680E0,2.873379659E0
